node,display_name,country,citations,first_publication,community
A5042496979,Matthew Ekstrand-Abueg,US,129,2014,33
A5089940510,R. Preston McAfee,US,521,2010,12
A5101492251,Fernando Díaz,ES,2581,2013,6
A5081956768,Martin A. Nowak,US,33554,1992,5
A5016645705,Jan Hendrik Richardus,NL,197,2010,105
A5032167625,David J. Blok,NL,172,2015,105
A5058545014,Sake J. de Vlas,NL,434,2002,105
A5038981063,Christoph Hauert,CA,7188,2005,5
A5090133007,Camille Saade,DE,83,2018,5
A5020980410,Zhaoli Zhang,CN,161,2015,106
A5043601710,Ying Li,CN,83,2019,106
A5065669497,Sannyuya Liu,CN,228,2015,106
A5100368946,Hai Liu,CN,83,2019,106
A5100442044,Tingting Liu,CN,95,2016,106
A5036396184,Jonathan Copulsky,US,76,2020,42
A5073850118,Jameson L. Hayes,US,76,2020,42
A5100617443,Su Jung Kim,US,730,2013,42
A5029348961,Benjamin Allen,US,1281,2011,5
A5052527043,Carlos Toxtli,US,173,2018,6
A5085864488,Saiph Savage,MX,1015,2015,6
A5003738851,Mohammad Tahaei,GB,21,2023,24
A5012168451,Marios Constantinides,GB,157,2018,24
A5016322319,Ali Akbar Septiandri,GB,21,2023,24
A5009495837,H. Vernon Leighton,US,228,1999,2
A5019035134,Soo Ling Lim,GB,212,2010,24
A5043269024,Anthony Finkelstein,GB,302,1994,24
A5082771661,Stephen Hailes,GB,824,2004,24
A5102996261,Jonathan Ellis,GB,133,2010,24
A5010623957,Cecilia Mascolo,GB,5972,2002,24
A5011005696,James Scott,AU,468,2004,24
A5040275877,Chloë Brown,AU,481,2012,24
A5053550912,Peter Key,US,389,2012,52
A5061768737,Christos Efstratiou,GB,207,2012,24
A5066833626,Ilias Leontiadis,GB,1264,2012,24
A5012427130,Vinícius Flores,Unknown,106,2015,9
A5058840149,Virgı́lio Almeida,BR,2939,2001,9
A5064524955,Flávio Souza,BR,106,2015,9
A5072656277,Sun-Bum Youn,KR,106,2015,9
A5075173651,Diego de Las Casas,GB,145,2015,9
A5032357220,Komal Kapoor,IN,260,2013,2
A5071796726,Paul Schrater,US,1098,2003,30
A5042104049,Diego Sáez-Trumper,ES,402,2012,24
A5045691648,Stephan Seiler,GB,141,2015,33
A5001827219,Shahrad Taheri,US,763,2011,2
A5005443526,Shafiq Joty,SG,888,2014,2
A5015440930,Aarti Sathyanarayana,US,219,2016,2
A5066113250,Luis Fernández-Luque,US,485,2012,2
A5077655835,Teresa Arora,AE,684,2011,2
A5089912733,Ahmed K. Elmagarmid,QA,2950,1999,2
A5091382678,Ferda Ofli,QA,1723,2016,2
A5032984269,Alessandro Venerandi,Unknown,99,2015,24
A5071013962,Sara Kingsley,US,122,2015,33
A5111386313,Edward O. Wilson,US,2331,1991,5
A5035107313,Joshua Garland,US,262,2015,28
A5058348013,Keyan Ghazi-Zahedi,DE,84,2020,28
A5071165387,Mirta Galešić,AT,5619,2004,4
A5079952100,Cristina Alaimo,GB,319,2016,81
A5015319797,Rebecca Weiss,US,39,2021,9
A5037596712,Tim Smith,CA,39,2021,9
A5021211836,Andrea Tagarelli,IT,496,2008,64
A5026274355,Lucio La Cava,IT,72,2022,64
A5031964906,Sergio Greco,IT,210,2008,64
A5102024785,Davide Costa,IT,15,2023,64
A5031002808,Scott W. Ruston,US,34,2021,27
A5052563955,Tharindu Kumarage,US,15,2023,27
A5065379886,Kirill Trapeznikov,US,15,2023,27
A5100339004,Huan Liu,CN,106,2016,27
A5103250573,Amrita Bhattacharjee,US,164,2020,27
A5077554326,Niccolò Tempini,GB,188,2014,81
A5087797673,Mingxuan Sun,US,63,2014,2
A5100419658,Tao Ye,CN,63,2014,2
A5077860150,Giovan Francesco Lanzara,IT,148,1985,81
A5002392851,Ana Garcı́a-Serrano,ES,54,2017,75
A5042920909,Fernando Chirigati,US,114,2009,75
A5071911537,Juan J. Lastra-Díaz,ES,54,2017,75
A5089676743,Montserrat Batet,ES,54,2017,75
A5090994054,Miriam Fernández,GB,857,2008,14
A5037300629,Nouar AlDahoul,AE,88,2018,107
A5061102335,Aznul Qalid Md Sabri,MY,67,2018,107
A5073055660,Ali Mohammed Mansoor,MY,67,2018,107
A5016091515,Vanessa Ferdinand,AU,127,2013,0
A5079069940,Elizabeth A. Hobson,US,198,2015,16
A5067168180,K. Varga,HU,41,2020,24
A5038043083,Sanja Šćepanović,GB,226,2015,24
A5061164871,Sagar Joglekar,GB,170,2017,24
A5101500495,Ke Zhou,CN,170,2013,24
A5036843861,Diego Las Casas,BR,245,2012,9
A5079290690,João Paulo Pesce,BR,282,2012,9
A5020036844,Sungkyu Park,KR,425,2013,9
A5092181300,Assem Zhunis,KR,12,2023,24
A5015843011,Reed Orchinik,US,11,2023,5
A5081273303,Luis E. Ortiz,US,321,2003,12
A5108381794,Sham M. Kakade,US,2495,1999,0
A5064469896,Doron Rotem,US,76,1992,2
A5100387063,Jianzhong Li,CN,76,1992,2
A5026382684,Asmelash Teka Hadgu,DE,52,2013,9
A5067876119,Mansoureh Bodaghi,GB,51,2012,24
A5038356922,Lili Dworkin,US,69,2015,33
A5023313904,Gareth Tyson,HK,852,2013,24
A5002901620,Elisa Omodei,AT,304,2015,10
A5007049707,Мириам Реди,GB,267,2014,24
A5003961936,Erik M. Bollt,US,360,2014,28
A5004502095,Jie Sun,CN,304,2014,28
A5076555421,Andrew M. Berdahl,US,958,2011,18
A5006924526,Nicolás Fraiman,US,38,2018,5
A5084639707,John Wakeley,US,551,2002,5
A5052645068,Ashkan Kazemi,GB,49,2020,16
A5060019444,Devin Gaffney,IR,534,2011,16
A5061017602,Gautam Kishore Shahi,DE,18,2022,16
A5071866219,Duminda Wijesekera,US,99,1999,2
A5082347461,Anil Nerode,US,110,1991,2
A5105856908,Mark Forrsti,US,79,1999,2
A5005163602,Minh-Tam Le,US,148,2008,2
A5039617569,Ee‐Peng Lim,SG,4780,1996,2
A5061053245,Young Ae Kim,KR,49,2008,2
A5065067629,Hady W. Lauw,SG,1361,2005,2
A5100325559,Liu Hai-feng,CN,49,2008,2
A5015416044,Chris Smith,JP,125,2012,24
A5096813566,Simo Tchokni,GB,41,2014,8
A5048397372,Ryan G. James,US,33,2016,28
A5062700710,Elizabeth Bradley,US,78,2004,28
A5028113785,Alexander Pfeuffer,US,79,2017,2
A5033332760,Atanu Singha Roy,IN,95,2012,2
A5025030042,Nishanth Sastry,GB,645,2006,24
A5051354114,Tobias Kauer,GB,30,2020,24
A5020921993,Andi Peng,US,46,2019,6
A5069122334,Kori Inkpen,US,2173,2002,6
A5072590337,Paul van Gent,NL,27,2020,24
A5017470593,Lingyi Zhou,CN,55,2017,108
A5043985975,Yixin Dai,CN,55,2017,108
A5100618738,Aixin Sun,SG,1538,2004,2
A5034682188,Eduardo Graells-Garrido,CL,370,2013,14
A5100989717,Dhruv Sharma,IN,188,2013,2
A5028089542,Charų C. Aggarwal,US,2348,1998,27
A5018038711,Frank J. van Lenthe,NL,595,2009,105
A5018210838,Roel Bakker,NL,203,2002,105
A5021526625,Lucia Del Prete,GB,56,2010,24
A5005652247,Suman Gupta,GB,27,2019,109
A5058457102,Ayan-Yue Gupta,GB,27,2019,109
A5081233201,Alessandro Fogli,IT,24,2020,24
A5024865085,Bhavtosh Rath,US,83,2018,2
A5042868219,Xinyu Lu,CN,56,2020,2
A5100381260,Hyejin Kim,KR,96,2016,2
A5004443507,Abdulaziz Saleh Ba Wazir,MY,36,2020,107
A5019400360,Mohammad Faizal Ahmad Fauzi,ID,36,2020,107
A5027445807,Hezerul Abdul Karim,MY,36,2020,107
A5066663861,Sarina Mansor,MY,36,2020,107
A5076753547,John See,MY,23,2020,107
A5101732724,Mohd Haris Lye Abdullah,MY,36,2020,107
A5077287995,Samuel D. Gosling,US,23342,2002,24
A5103570137,Lindsay T. Graham,US,1367,2012,24
A5003926079,Wen-Bo Xie,CN,14,2022,2
A5004420568,Debarati Das,US,27,2016,2
A5089713791,Zhen Liu,CN,115,2015,2
A5100611291,Bin Chen,US,14,2022,2
A5045934118,Simon Chauchard,ES,28,2019,9
A5030104803,Julian Kates‐Harbeck,US,13,2022,5
A5052607806,Krishnendu Chatterjee,AT,1363,2008,5
A5074957399,Christian Hilbe,DE,1925,2013,5
A5102940260,Shashi Shekhar,IN,730,1996,2
A5037233397,Shashi Shekhar,IN,48,2002,2
A5080636459,Kalyan Beemanapalli,US,40,2007,2
A5108210060,Amit Bose,US,40,2007,2
A5110206956,Sigal Sahar,IL,40,2007,2
A5001377466,Carlos Eduardo Barbosa,BR,34,2009,75
A5005713832,Renato N. Elias,BR,46,2009,75
A5011203415,Álvaro L. G. A. Coutinho,BR,46,2009,75
A5027399495,Eduardo Ogasawara,BR,365,2009,75
A5031131350,Vanessa Braganholo,BR,45,2009,75
A5039896734,Marta Mattoso,BR,477,2009,75
A5050455034,Daniel de Oliveira,BR,477,2009,75
A5014763151,You Wu,CN,26,2016,75
A5043275971,Cong Yu,CN,369,2008,75
A5100396986,Hao Zhang,CN,26,2016,75
A5101681244,Jialu Liu,CN,169,2006,75
A5110197814,Flip Korn,US,219,2004,75
A5100436555,Yu-Ting Chen,US,457,2016,5
A5009514550,Wei Gao,CN,3251,2011,2
A5034823980,Jing Ma,HK,3124,2015,2
A5038706435,Sean Rintel,GB,118,2020,6
A5057462321,Caitlin Lustig,US,285,2010,6
A5061549601,Liane Scult,US,20,2020,6
A5055537550,Stephen Law,GB,19,2021,24
A5058158750,Moreno Bonaventura,GB,132,2015,10
A5082469720,Ping-Yao Chen,GB,48,1999,2
A5009155245,W.T. Tsai,US,120,1990,2
A5030380521,T.F. Keefe,US,120,1990,2
A5050028246,Michael B. Wunder,US,159,2010,33
A5041680508,Gianmarco De Francisci Morales,AR,2561,2011,14
A5043692273,Panagiota Micholia,GR,77,2016,24
A5057979014,Iordanis Koutsopoulos,GR,227,2011,24
A5108531903,Merkouris Karaliopoulos,GR,103,2016,24
A5112426068,Pushkal Agarwal,US,79,2019,24
A5047655789,Shomik Jain,US,16,2021,24
A5079176051,Eyal Even-Bar,US,31,2007,12
A5025992076,Tom Wexler,US,1799,2003,12
A5006701468,Jehwan Oh,US,32,2012,2
A5043926363,Zhen Wen,CN,578,2009,2
A5033975637,Sen Wu,US,839,2011,6
A5038556047,Prasanna Desikan,US,19,2015,2
A5041569530,Xiaodong Feng,CN,195,2014,2
A5050880317,Chandrima Sarkar,IN,51,2012,2
A5016108843,Martial L. Ndeffo-Mbah,US,683,2012,105
A5021493301,Graham F. Medley,GB,745,1986,105
A5035736295,Ram Sundaresh,US,19,2017,105
A5068889155,Alison P. Galvani,US,1245,2008,105
A5069369290,Travis C. Porco,US,114,2012,105
A5083293410,R. E. Crump,GB,34,2015,105
A5007419039,Adriana Iamnitchi,NL,497,2008,24
A5022272025,Francesco Bonchi,IT,1849,1999,14
A5049671186,Nicolas Kourtellis,ES,2242,2008,24
A5103241665,Imrul Kayes,BD,167,2012,24
A5101437672,Ankit Sharma,US,30,2016,2
A5103235192,Zhiwei Tang,CN,88,2016,2
A5001864555,Karri Haranko,FI,18,2018,9
A5044699025,Christopher Verzijl,Unknown,18,2016,10
A5046420137,Junming Huang,US,1077,2010,10
A5063074975,Matthew Ingram,US,18,2016,10
A5103052909,Binyang Song,US,18,2016,10
A5110115484,Marie-Pierre Hasne,US,18,2016,10
A5009542542,Prasenjit Mitra,US,2163,2006,33
A5100643225,Muhammad Imran,AU,2733,2013,2
A5044504510,Sara Konrath,DE,415,2009,24
A5045591387,Kyong Jin Shim,SG,58,2010,2
A5100328491,Dinesh Kumar,AU,135,2010,2
A5100378717,Jing Wang,CN,21,2010,2
A5103430327,Jeff Treem,US,21,2010,2
A5002254086,Ravindra Kasturi,US,17,2013,2
A5036103922,Ayush Singhal,IN,43,2013,2
A5065716820,V. Sivakumar,IN,33,2013,2
A5003737140,Bruce Wallace,CA,265,2013,5
A5017668310,Rafik Goubran,CA,706,2007,5
A5037188617,Mihaela D Petriu,CA,16,2014,5
A5086309680,Frank Knoefel,CA,706,2007,5
A5052681145,Karan Aggarwal,IN,15,2019,2
A5085793134,Antonino Nocera,IT,241,2009,24
A5001554542,Jun-Ho Choi,KR,59,2011,24
A5007717604,Myles Joshua Toledo Tan,US,13,2021,107
A5018189741,Hor Sui Lyn,MY,13,2021,107
A5086119051,Sandeep Mane,US,36,2006,2
A5010731709,Panagiotis G. Ipeirotis,US,7119,2005,33
A5058433246,Matt Cooper,US,17,2011,34
A5076601570,Praveen Paritosh,US,155,2011,34
A5056630304,Sebastian Deri,US,88,2018,24
A5089533997,Jérémie Rappaz,CH,75,2018,24
A5040200687,Chao Qin,US,13,2020,24
A5007115319,Peter Nicholls,GB,45,1978,105
A5029017721,Johan Chandra Roy,Unknown,12,2021,105
A5034966044,C. Ruth Butlin,GB,12,2021,105
A5042657187,Bob Bowers,AU,12,2021,105
A5077384720,Khorshed Alam,BD,12,2021,105
A5084712505,Caroline A. Bulstra,US,12,2021,105
A5006049953,Xavier Morales,US,11,2021,2
A5039657695,Kuo-Wei Hsu,TW,42,2009,2
A5047089331,Colin DeLong,US,25,2011,2
A5054980264,Samarth Damania,Unknown,25,2011,2
A5016164542,Kesheng Zhang,CN,93,2012,106
A5027268630,Ming Zhu,CN,106,2012,106
A5115694804,Shu Wang,CN,68,2013,106
A5069224142,Aadesh Salecha,US,12,2020,2
A5086490576,Woong-Kee Loh,KR,12,2011,2
A5039127251,Tamara G. Kolda,US,733,2008,2
A5068770852,Ali Pınar,TR,41,2013,2
A5004437273,Terrence J. Moore,US,12,2017,2
A5103191815,Ananthram Swami,US,2075,2010,2
A5003909874,Kamran Kaveh,US,30,2016,5
A5038688486,Serena Nicolazzo,IT,201,2014,24
A5064555836,Madison S. Krieger,US,22,2017,5
A5036332666,Fabio Gasparetti,IT,11,2019,24
A5048167471,Ben Adlam,US,113,2014,5
A5006419046,Travis D. Richardson,US,22,1996,2
A5112088143,M. Ganesh,US,22,1996,2
A5016672406,Karen Zita Haigh,US,78,1997,2
A5110391759,Youjip Won,KR,20,1999,2
A5112185989,Deepak R. Kenchammana-Hosekote,US,20,1997,2
A5078266193,Md. Manjur Ahmed,BD,93,2005,24
A5047313495,Zoltán J. Ács,US,7603,1997,71
A5054616540,Luc Anselin,US,3565,1997,71
A5065544460,Attila Varga,HU,4243,1997,71
A5075056899,Karrie Karahalios,US,4541,2006,9
A5019426968,Dawn Song,US,7644,2000,27
A5043450212,Erika Chin,RU,4301,2011,27
A5058910481,Adrienne Porter Felt,US,4942,2011,27
A5062174672,David Wagner,CA,5555,2006,27
A5113498968,Steve Hanna,US,2255,2009,27
A5020318194,Matthew Francisco,US,1624,2011,14
A5009970175,Li Weng,CN,1615,2012,14
A5100353208,Chang Liu,CN,1597,2016,27
A5101690984,Yanpei Liu,CN,795,2016,27
A5101977008,Xinyun Chen,US,1016,2016,27
A5060664067,László Szekeres,US,611,2013,27
A5065116578,Mathias Payer,CH,897,2013,27
A5102009185,Tao Wei,CN,680,2013,27
A5063327692,Chengcheng Shao,CN,1324,2016,14
A5054721267,Mark Meiss,US,1255,2005,14
A5046782003,Snehal Patil,US,529,2011,14
A5060223489,Kameron Decker Harris,US,1580,2011,28
A5024723282,Úlfar Erlingsson,GB,1482,2014,27
A5034257647,Nicholas Carlini,US,3728,2017,8
A5064284582,Jernej Kos,CA,976,2017,27
A5100353377,Chang Liu,CN,1301,2013,27
A5069885186,Ciro Cattuto,IT,3852,2004,14
A5074039936,Benjamin Markines,US,760,2008,14
A5015728115,Wagner Meira,BR,2082,2001,9
A5020104337,Raphael Ottoni,BR,657,2014,9
A5014894508,A. Yaar,US,369,2004,27
A5056518136,Adrian Perrig,CH,1368,2000,27
A5037168621,Adam Glynn,US,529,2014,6
A5073759029,Samara Klar,US,786,2014,17
A5016893860,Lei Wang,CN,241,2018,14
A5054619352,Xinwen Jiang,CN,260,2018,14
A5081544091,Elisa Gobbi,IT,213,2018,3
A5019723791,Atul Prakash,CA,1283,1998,27
A5021423602,Amir Rahmati,US,514,2016,27
A5024013900,Ivan Evtimov,US,218,2017,27
A5026130910,Tadayoshi Kohno,US,683,2006,27
A5052581946,Kevin Eykholt,US,250,2017,27
A5060924315,Earlence Fernandes,US,1190,2016,27
A5100677409,Bo Li,US,263,2017,27
A5051461147,Ian Fischer,US,537,2012,27
A5006939946,Pedro H. Calais,BR,346,2017,9
A5044649497,Yuri Santos,BR,199,2018,9
A5001164371,Matthew Levendusky,US,984,2011,17
A5055308967,Jon Kingzette,GB,192,2021,17
A5060228016,Catherine A. Bliss,US,1216,2011,28
A5013501260,Yoojung Oh,US,206,2019,2
A5100435146,Jingwen Zhang,NL,1152,2015,2
A5100684663,Xuewei Wang,CN,206,2019,2
A5028367820,Diego F. M. Oliveira,US,395,2015,14
A5101884415,Dimitar Nikolov,US,282,2015,14
A5101932477,Wen Chen,CN,150,2020,14
A5033315451,Yotam Shmargad,US,235,2017,17
A5076056517,Kathleen Searles,US,272,2018,17
A5066649557,Becky P.Y. Loo,HK,86,2023,10
A5103326255,Carlo Ratti,US,4717,2008,10
A5052858739,Charlie Snell,US,42,2023,0
A5081645573,Xinyang Geng,US,210,2017,0
A5092031203,Arnav Gudibande,Unknown,42,2023,0
A5100458789,Hao Liu,US,77,2014,0
A5111226805,Eric Wallace,US,42,2023,0
A5003587835,Matthew Edwards,GB,68,2018,4
A5031514121,Almog Simchon,IL,135,2020,4
A5016565332,David Brumley,US,355,2006,27
A5088826068,Somesh Jha,US,831,1997,27
A5100446064,Hao Wang,CN,1999,2006,27
A5114182284,J.P. Newsome,US,325,2006,27
A5091231157,Mario Diani,IT,258,2004,3
A5037982517,Manfréd M. Fischer,AT,518,1985,71
A5032466125,S.S. Keerthi,SG,255,1987,6
A5029235448,Sergey Berezin,FR,214,2001,27
A5007548920,Heather Roinestad,US,303,2005,14
A5075220413,Ana Gabriela Maguitman,AR,1271,2000,23
A5016839456,Padmini Srinivasan,IN,735,2001,24
A5038050803,Gautam Pant,US,472,2001,14
A5112549506,Miguel E. Ruiz,ES,200,2001,14
A5006565592,C.-P. Foo,US,192,1990,6
A5018708584,T-H. Hubert Chan,HK,927,2006,27
A5089202539,Elaine Shi,US,2756,2007,27
A5009102659,Neil Zhenqiang Gong,US,282,2012,27
A5015619835,Prateek Mittal,US,459,2008,27
A5079175103,Vyas Sekar,US,2673,2005,27
A5082878554,Ling Huang,CN,1037,2009,27
A5086182757,Emil Stefanov,KZ,1080,2011,27
A5113439777,Wenchang Xu,CN,176,2012,27
A5009017503,Nichole M. Bauer,US,183,2013,17
A5070491230,Alireza Sahami Shirazi,US,210,2013,14
A5100766387,Xiaoyan Qiu,CN,165,2017,14
A5016248092,Joshua Becker,GB,1548,2016,2
A5029285647,Devon Brackbill,US,1168,2015,2
A5033714667,Natalie Herbert,US,186,2016,2
A5049994227,Jingwen Zhang,GB,161,2016,2
A5068310504,Damon Centola,US,4088,2005,2
A5036868218,Bedoor AlShebli,AE,340,2018,23
A5058941074,Lijun Sun,CN,366,2014,23
A5064297795,César A. Hidalgo,HU,4283,2007,3
A5102756489,Ahmad Alabdulkareem,SA,202,2014,3
A5081241112,Karissa McKelvey,US,241,2012,14
A5078285171,Clayton J. Hutto,Unknown,138,2013,6
A5103495710,Sarita Yardi,US,2719,2007,6
A5005598752,Luke Ramsay,GB,135,2011,110
A5014814256,Bill Thomas,GB,135,2011,110
A5054375489,James Cockram,GB,135,2011,110
A5056657263,Tianye Jia,CN,135,2011,110
A5064063239,Ning Jiang,CN,231,2009,110
A5081814571,Robbie Waugh,GB,231,2009,110
A5100376896,Minghui Wang,CN,146,2011,110
A5102006860,Zewei Luo,CN,254,2009,110
A5110528047,Lindsey Leach,GB,158,2011,110
A5100652633,Chang Liu,CN,135,2018,27
A5101787543,Xiaoling Sun,CN,163,2012,14
A5101882945,Jasleen Kaur,US,787,2008,14
A5108688680,Staša Milojević,US,924,2009,26
A5037134085,Amit Elazari Bar On,US,215,2019,24
A5054624773,Motahhare Eslami,US,1548,2014,9
A5064496195,Kristen Vaccaro,US,915,2015,9
A5113512998,Min Kyung Lee,US,438,2006,6
A5001660467,Kyle MacNamara,Unknown,117,2013,27
A5006975097,Noah M. Johnson,US,117,2013,27
A5010153339,Edward XueJun Wu,US,117,2013,27
A5011511376,Shuaifu Dai,CN,117,2013,27
A5025656093,Kevin Zhijie Chen,US,117,2013,27
A5045127387,Martin Rinard,US,131,2013,27
A5054947709,Vijay D’Silva,US,117,2013,27
A5062563862,Thomas R. Magrino,US,117,2013,27
A5061884455,Tamás Sebestyén,HU,209,2012,71
A5022689334,Joan S. Tucker,US,1401,1998,35
A5029422530,Kayla de la Haye,US,701,2012,35
A5059170406,David P. Kennedy,US,659,2010,35
A5062473026,Harold D. Green,US,677,2007,35
A5081447988,Michael Pollard,US,369,2010,35
A5011045460,Chaitrali Gandhi,US,112,2019,6
A5061938809,Matthew Wortley Mustelier,US,112,2019,6
A5005843046,Chaowei Xiao,US,324,2018,27
A5034909490,Warren He,US,203,2018,27
A5100374360,Bo Li,CN,250,2018,27
A5100686240,Jun Zhu,CN,127,2017,27
A5101967011,Mingyan Liu,CN,140,2015,27
A5067122850,Yuhao Kang,US,544,2020,10
A5088656844,Yujie Hu,US,108,2020,10
A5026675587,Qi-Zhi Cai,CN,454,2018,27
A5004318489,Prashant Shiralkar,US,265,2015,14
A5032275274,Ruoxi Jia,US,180,2020,27
A5081620578,Johannes Rausch,US,101,2020,27
A5100383731,Ce Zhang,US,922,2012,6
A5100610986,Tianhao Wang,CN,126,2020,27
A5000102507,Michael Johnstone,AU,295,2007,35
A5067650761,Steven Allender,AU,383,2016,35
A5072465748,Jaimie McGlashan,AU,192,2016,35
A5109097718,Doug Creighton,AU,314,2007,35
A5020400986,Dan Hendrycks,US,251,2020,27
A5022381014,Collin Burns,IT,113,2020,27
A5034938018,Andrew Critch,US,113,2020,27
A5058647826,Steven Basart,US,113,2020,27
A5060196069,Jacob Steinhardt,US,547,2016,27
A5101439736,Jerry Li,US,152,2020,27
A5100374474,Bo Li,CN,982,2016,27
A5001097796,Rajvardhan Oak,US,217,2018,27
A5017769599,Zhi Chen,Unknown,91,2019,27
A5102737328,Min Du,US,600,2016,27
A5003587457,Haley J. McCalpin,US,105,2021,30
A5042196399,Emily Seltzer,US,390,2015,30
A5074519477,Lauren Southwick,US,105,2021,30
A5077372325,Nick Hynes,US,83,2018,27
A5110674594,Raymond Cheng,US,83,2018,27
A5017359123,Matthew Matero,US,97,2019,30
A5055129834,Akash Idnani,Unknown,83,2019,30
A5075138998,Parth Limbachiya,Unknown,83,2019,30
A5101917169,Mohammad Zamani,IR,83,2019,30
A5113876385,S. De Giorgi,Unknown,83,2019,30
A5001385856,Nabil Alshurafa,US,96,2020,35
A5011189768,Donna Spruijt‐Metz,US,1128,2006,35
A5025977484,Edison Thomaz,US,865,2013,6
A5034393434,Ridwan Alam,US,80,2020,35
A5079544668,John Lach,US,80,2020,35
A5082998225,Abu Sayeed Mondol,US,96,2016,35
A5091503277,Brooke M. Bell,US,119,2018,35
A5100603760,John A. Stankovic,US,1540,2003,20
A5026825784,Sameer Patil,US,542,2010,14
A5039997297,Nicholas Micallef,GB,213,2020,14
A5063520476,Mihai Avram,RO,123,2020,14
A5109962875,Lyndon Kennedy,US,490,2009,6
A5042318889,H. Hannah Nam,US,77,2018,17
A5077789230,Hillary Style,US,60,2021,17
A5100344184,Wen Chen,CN,58,2021,14
A5004880532,Andy Zou,CN,69,2021,27
A5058254793,Mantas Mazeika,JM,101,2021,27
A5067697394,Leonard Tang,US,58,2022,27
A5052195406,William J. Brady,US,2005,2016,4
A5055444532,Jay Joseph Van Bavel,US,1266,2019,4
A5025365220,Tinglan Peng,CN,36,2022,27
A5058611515,Shouling Ji,CN,813,2015,27
A5060663223,Youcheng Sun,GB,50,2015,27
A5078711649,Xingjun Ma,CN,1212,2017,27
A5100319491,Jingyi Wang,CN,64,2019,27
A5101864441,Jialuo Chen,CN,36,2022,27
A5111090174,Peng Cheng,CN,36,2022,27
A5040266310,Haoyun Hong,US,65,2021,26
A5044791875,Jie Tang,CN,5389,2005,26
A5100329692,Chenguang Wang,US,88,2018,26
A5100441094,Xiao Liu,CN,289,2021,26
A5101718220,Zui Chen,CN,65,2021,26
A5101182106,Kai‐Cheng Yang,CN,43,2020,14
A5048440579,J. K. Lim,US,27,2023,23
A5077562843,Michaël Aklin,CH,27,2023,23
A5012811021,Fabio Carrella,GB,23,2023,4
A5063612283,Segun Taofeek Aroyehun,DE,23,2023,4
A5084817430,Francesco Salvi,CH,11,2024,12
A5082707744,Christian Sandvig,US,1241,2008,9
A5034054081,Prateek Saxena,SG,185,2010,27
A5042162324,Pongsin Poosankam,US,172,2010,27
A5020004423,Tony Bergstrom,SE,429,2006,9
A5048360391,Kyratso George Karahalios,US,113,2009,6
A5008744701,Ben Dong,US,102,2012,27
A5074477294,Mario Frank,DE,302,2012,27
A5030951161,M. Ángeles Serrano,ES,788,2005,14
A5073376805,Heng Yin,DE,108,2009,27
A5078041729,Stephen McCamant,US,225,2009,27
A5109879665,Min Gyung Kang,US,95,2009,27
A5030732784,Shuo Chang,CN,169,2014,6
A5058856783,Loren Terveen,US,3672,1999,6
A5103554636,Vikas Kumar,IN,87,2014,6
A5108105534,Christine Ogan,US,238,2006,14
A5104057887,G. Payling Wright,US,78,2017,6
A5058713747,Catherine Grevet,US,202,2012,6
A5054160551,Yuri A. Santos,BR,113,2018,9
A5012523786,Norbert Szabó,HU,82,2018,71
A5075440998,László Szerb,HU,4063,2006,71
A5002313901,Ruopeng An,US,124,2018,35
A5033815017,S. Zhang,CN,67,2018,35
A5054957223,Mengmeng Ji,CN,67,2018,35
A5027591433,Jesse L. Goldshear,US,62,2019,30
A5085592979,Dave Grande,US,62,2019,30
A5009161605,Yu‐Jin Kwon,KR,150,2019,27
A5073822030,Yongdae Kim,KR,165,2002,27
A5100416234,Minjeong Kim,US,177,2016,27
A5100659367,Jian Liu,CN,60,2019,27
A5110564361,Eric Wallace,US,86,2019,27
A5113970167,Mitchell Stern,US,107,2020,27
A5082256319,Eric Groenendyk,US,98,2002,5
A5045729519,Adams Wei Yu,US,1128,2017,27
A5061512999,Denny Zhou,US,2650,2020,6
A5100334649,Liang Chen,CN,64,2017,27
A5036811107,Robin Mamié,CH,46,2021,12
A5027017695,Harmanpreet Kaur,US,28,2022,6
A5011498699,Ting Lian,CN,18,2023,10
A5083302691,Feiyang Zhang,HK,18,2023,10
A5001740205,James F. O’Brien,US,366,2011,2
A5090420876,Gonzalo Munilla Garrido,US,16,2023,27
A5101806291,Vivek Nair,US,16,2023,27
A5043022150,Kok Tin Tan,US,113,2002,6
A5078022728,Ilya Kolmanovsky,US,113,2002,6
A5031033430,W. Nick Street,US,535,2000,14
A5033160020,YongSeog Kim,US,279,2002,14
A5047966178,Hans Joachim Schalk,DE,98,2004,71
A5074117167,Michael K. Reiter,US,841,2004,27
A5079108949,Debin Gao,SG,209,2004,27
A5113488541,James Newsome,US,102,2007,27
A5009770702,Dennis S. Bernstein,US,84,1980,6
